Last Run,Task Link,Search Results URL on Google Maps,Max Results,Position,Title,Rating,Review,Information,Link
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,31,Thai Flavor Food,4.4,339.0,"Thai · 4024 D Cox Rd
Cozy site for spicy Southeast Asian eats
Open ⋅ Closes 3 PM ⋅ Reopens 5 PM",https://www.google.com/maps/place/Thai+Flavor+Food/data=!4m7!3m6!1s0x89b16a98023ab4fd:0x8a2f9d02227e80ff!8m2!3d37.6480765!4d-77.5839297!16s%2Fg%2F1thz2jvl!19sChIJ_bQ6AphqsYkR_4B-IgKdL4o?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,32,Cook Out,4.0,1213.0,"Fast Food · 1501 Eastridge Rd
Burgers & BBQ fast-food chain
Open ⋅ Closes 1 AM",https://www.google.com/maps/place/Cook+Out/data=!4m7!3m6!1s0x89b16b32d6efc0c1:0x58c21cd6131a77e7!8m2!3d37.601652!4d-77.562291!16s%2Fg%2F1td5g_km!19sChIJwcDv1jJrsYkR53caE9Ycwlg?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,33,Casa Del Barco - Short Pump Town Center,4.3,1885.0,"Mexican · 11800 W Broad St Suite 2516
Classic Mexican chow in lofty confines
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Casa+Del+Barco+-+Short+Pump+Town+Center/data=!4m7!3m6!1s0x89b16a70c2bb526d:0xa2590229489b7c00!8m2!3d37.6563547!4d-77.6213463!16s%2Fg%2F11fy18nl5x!19sChIJbVK7wnBqsYkRAHybSCkCWaI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,34,Park Lane Tavern of RVA Short Pump,4.4,435.0,"Restaurant · 2251 Old Brick Rd
Open ⋅ Closes 11 PM",https://www.google.com/maps/place/Park+Lane+Tavern+of+RVA+Short+Pump/data=!4m7!3m6!1s0x89b16b2855e95f3d:0x69f30644f7afb9c3!8m2!3d37.6473289!4d-77.601783!16s%2Fg%2F11fmv2qnzb!19sChIJPV_pVShrsYkRw7mv90QG82k?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,35,El Caporal Mexican Restaurant Richmond,4.6,1010.0,"Restaurant · 1417 Eastridge Rd
Vibrant eatery for familiar Mexican fare
Open ⋅ Closes 9:30 PM",https://www.google.com/maps/place/El+Caporal+Mexican+Restaurant+Richmond/data=!4m7!3m6!1s0x89b16b332ec1fbab:0x21d33d38b59821a!8m2!3d37.6011703!4d-77.5625947!16s%2Fg%2F1thcnnk2!19sChIJq_vBLjNrsYkRGoJZi9MzHQI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,36,QDOBA Mexican Eats,4.1,592.0,"Mexican · 11282 W Broad St
Eatery for customizable Mexican food
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/QDOBA+Mexican+Eats/data=!4m7!3m6!1s0x89b16a8873faad85:0x86596c166cb3dfd0!8m2!3d37.6507807!4d-77.6057039!16s%2Fg%2F11cmn08rt9!19sChIJha36c4hqsYkR0N-zbBZsWYY?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,37,Glory Days Grill,4.3,641.0,"Sports bar · Gleneagles Center, 10466 Ridgefield Pkwy
Sports pub for beers, burgers & games
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Glory+Days+Grill/data=!4m7!3m6!1s0x89b16bab4a0c3bf9:0xa71a6198258c9a6f!8m2!3d37.620888!4d-77.61259!16s%2Fg%2F1tpc8vm_!19sChIJ-TsMSqtrsYkRb5qMJZhhGqc?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,38,Peking Restaurant,4.5,566.0,"Chinese · 8904 W Broad St
Informal choice for Chinese favorites
Open ⋅ Closes 2:15 PM ⋅ Reopens 4:30 PM",https://www.google.com/maps/place/Peking+Restaurant/data=!4m7!3m6!1s0x89b1153c13831beb:0xb275f0f4eaf866d7!8m2!3d37.636462!4d-77.5453701!16s%2Fg%2F1tsr422p!19sChIJ6xuDEzwVsYkR12b46vTwdbI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,39,Hangry Joe's Hot Chicken &amp; Wings,4.2,165.0,"Fast Food · 11624 W Broad St
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Hangry+Joe%27s+Hot+Chicken+%26+Wings/data=!4m7!3m6!1s0x89b16b73177d4fc9:0x67554da16d6d0edc!8m2!3d37.6530196!4d-77.6136115!16s%2Fg%2F11rzqjb9n2!19sChIJyU99F3NrsYkR3A5tbaFNVWc?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,40,Los Panchos Short Pump,4.5,153.0,"Mexican · 3532 Pump Rd
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Los+Panchos+Short+Pump/data=!4m7!3m6!1s0x89b16b7c39797e69:0x72183e5a1dc2f82c!8m2!3d37.6497337!4d-77.6150543!16s%2Fg%2F11sc9p0gs3!19sChIJaX55OXxrsYkRLPjCHVo-GHI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,41,Chianti,4.4,422.0,"Italian · 1304 Gaskins Rd
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Chianti/data=!4m7!3m6!1s0x89b16b1130e2dccb:0x6cb4b92df249f220!8m2!3d37.6044444!4d-77.5919444!16s%2Fg%2F1t_hzw4w!19sChIJy9ziMBFrsYkRIPJJ8i25tGw?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,42,The Boathouse at Short Pump Town Center,4.7,4285.0,"Seafood · 11800 W Broad St #950
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/The+Boathouse+at+Short+Pump+Town+Center/data=!4m7!3m6!1s0x89b16a70ba6c5cd1:0xa9a338a5def16c4c!8m2!3d37.656787!4d-77.618347!16s%2Fg%2F11b7y9ns0s!19sChIJ0VxsunBqsYkRTGzx3qU4o6k?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,43,Mi Jalisco Mexican Restaurant,4.6,180.0,"Mexican · 10482 Ridgefield Pkwy
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Mi+Jalisco+Mexican+Restaurant/data=!4m7!3m6!1s0x89b16be6d0b9106f:0xe3b12b25320f9d8f!8m2!3d37.6206357!4d-77.6133439!16s%2Fg%2F11j6rx6fwp!19sChIJbxC50OZrsYkRj50PMiUrseM?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,44,Tony's Italian Restaurant,4.4,447.0,"Italian · 3409 Cox Rd
Comfy spot for pasta, pizza & sandwiches
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Tony%27s+Italian+Restaurant/data=!4m7!3m6!1s0x89b16a9503a21403:0xd9281e8260da2a92!8m2!3d37.6397171!4d-77.5869483!16s%2Fg%2F1tmk9cj5!19sChIJAxSiA5VqsYkRkiraYIIeKNk?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,45,The Big Kitchen Short Pump,4.8,11.0,"Takeout Restaurant · 3332 Pump Rd
Open ⋅ Closes 8 PM",https://www.google.com/maps/place/The+Big+Kitchen+Short+Pump/data=!4m7!3m6!1s0x89b16bdaeb272003:0x3d893ea34b1c0ad7!8m2!3d37.6474455!4d-77.6152744!16s%2Fg%2F11h6vy4yrr!19sChIJAyAn69prsYkR1wocS6M-iT0?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,46,Pho 1 Grill,4.5,666.0,"Vietnamese · 201 Towne Center W Blvd #701
Relaxed choice for Vietnamese favorites
Open ⋅ Closes 3 PM ⋅ Reopens 4 PM",https://www.google.com/maps/place/Pho+1+Grill/data=!4m7!3m6!1s0x89b16a7413aa3a59:0xcdb45595cd2dce58!8m2!3d37.6593344!4d-77.62683!16s%2Fg%2F12q4wfy9m!19sChIJWTqqE3RqsYkRWM4tzZVVtM0?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,47,Deep Run Roadhouse,4.7,1236.0,"Barbecue · 12379 Gayton Rd
Counter serve for BBQ & Tex-Mex staples
Open ⋅ Closes 8 PM",https://www.google.com/maps/place/Deep+Run+Roadhouse/data=!4m7!3m6!1s0x89b16bcc4e24d16b:0x7ea9633b7d6cc78b!8m2!3d37.6186801!4d-77.6382082!16s%2Fg%2F1hhjlzw45!19sChIJa9EkTsxrsYkRi8dsfTtjqX4?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,48,Wood and Iron | Game Day Restaurant and Bar,4.3,301.0,"American · 12288 W Broad St
Open ⋅ Closes 12 AM",https://www.google.com/maps/place/Wood+and+Iron+%7C+Game+Day+Restaurant+and+Bar/data=!4m7!3m6!1s0x89b16b370d7326cb:0xb1084a7b87547862!8m2!3d37.662292!4d-77.6396018!16s%2Fg%2F11str0mqwt!19sChIJyyZzDTdrsYkRYnhUh3tKCLE?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,49,Cracker Barrel Old Country Store,4.1,3040.0,"American · 3620 Mayland Ct
American chain eatery & general store
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Cracker+Barrel+Old+Country+Store/data=!4m7!3m6!1s0x89b16ab6fe486729:0xdaaa086cefe9b7d5!8m2!3d37.6393582!4d-77.5704808!16s%2Fg%2F1w0h8c_y!19sChIJKWdI_rZqsYkR1bfp72wIqto?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,50,Zara Mediterranean Charcoal Grill,4.2,358.0,"Mediterranean · 10865 W Broad St
Open ⋅ Closes 9:30 PM",https://www.google.com/maps/place/Zara+Mediterranean+Charcoal+Grill/data=!4m7!3m6!1s0x89b16b70498bd2b1:0x59570f284830fcb0!8m2!3d37.6462965!4d-77.5826343!16s%2Fg%2F11fl5rnf1f!19sChIJsdKLSXBrsYkRsPwwSCgPV1k?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,51,Arby's,4.3,918.0,"Fast Food · 4250 Pouncey Tract Rd
Fast-food chain with deli sandwiches
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Arby%27s/data=!4m7!3m6!1s0x89b16a7c5cf82bf9:0xa791020f4cba5ab6!8m2!3d37.6540284!4d-77.6118182!16s%2Fg%2F1tkl45sl!19sChIJ-Sv4XHxqsYkRtlq6TA8Ckac?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,52,Satterwhite's Restaurant,4.6,387.0,"Breakfast · 116 Broad St Rd
Open ⋅ Closes 2 PM",https://www.google.com/maps/place/Satterwhite%27s+Restaurant/data=!4m7!3m6!1s0x89b142778a64ccdb:0x856e0fb946f3b366!8m2!3d37.6713722!4d-77.6878806!16s%2Fg%2F1tfxyxq5!19sChIJ28xkindCsYkRZrPzRrkPboU?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,53,Frank's West Italian Restaurant &amp; Pizzeria,4.3,181.0,"Italian · 11238 Patterson Ave
Open ⋅ Closes 8:30 PM",https://www.google.com/maps/place/Frank%27s+West+Italian+Restaurant+%26+Pizzeria/data=!4m7!3m6!1s0x89b16b97866ddd5b:0x4f8f0ca71b7917b7!8m2!3d37.5987901!4d-77.6199668!16s%2Fg%2F1tk68kfy!19sChIJW91thpdrsYkRtxd5G6cMj08?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,54,E-Loteria,4.4,155.0,"Mexican · 9022 W Broad St
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/E-Loteria/data=!4m7!3m6!1s0x89b1153d55551c55:0x6f01aa08259c1c98!8m2!3d37.6373433!4d-77.5477195!16s%2Fg%2F11mvnkrzrh!19sChIJVRxVVT0VsYkRmBycJQiqAW8?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,55,Chick-fil-A,4.2,799.0,"Fast Food · 11800 W Broad St #1008
Fast-food chain for chicken sandwiches
Open ⋅ Closes 8 PM",https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x89b16a70984ab453:0x42f8e930688d83ef!8m2!3d37.656724!4d-77.621058!16s%2Fg%2F1vzv4jr0!19sChIJU7RKmHBqsYkR74ONaDDp-EI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,56,Cheng Du Chinese Restaurant,4.1,520.0,"Chinese · 9503 W Broad St # C
Low-key kitchen for Sichuan cooking
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Cheng+Du+Chinese+Restaurant/data=!4m7!3m6!1s0x89b1154b9c39fae3:0x8694082ac91a4384!8m2!3d37.6392765!4d-77.5588195!16s%2Fg%2F11b74tvg_p!19sChIJ4_o5nEsVsYkRhEMaySoIlIY?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,57,Noodles and Company,3.9,433.0,"Restaurant · 4101 Dominion Blvd Suite 500
Chain eatery with a global noodle focus
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Noodles+and+Company/data=!4m7!3m6!1s0x89b16a97f00d2865:0xca5722ff52410ec3!8m2!3d37.6478084!4d-77.5854445!16s%2Fg%2F11f15gh66c!19sChIJZSgN8JdqsYkRww5BUv8iV8o?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,58,Arby's,4.0,437.0,"Fast Food · 8900 Quioccasin Rd
Fast-food chain with deli sandwiches
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Arby%27s/data=!4m7!3m6!1s0x89b16b2e2f2ed01f:0x25b345a7f65a553b!8m2!3d37.6053232!4d-77.5700084!16s%2Fg%2F1tfq5jkc!19sChIJH9AuLy5rsYkRO1Va9qdFsyU?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,59,Five Guys,4.3,271.0,"Fast Food · 12210 W Broad St
Fast-food burger & fries chain
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Five+Guys/data=!4m7!3m6!1s0x89b16b2d8c308fdd:0xb2c903179ca1f5b2!8m2!3d37.6611126!4d-77.6385385!16s%2Fg%2F11jr_g2py5!19sChIJ3Y8wjC1rsYkRsvWhnBcDybI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,60,Buttermilk and Honey- SHORT PUMP!!!,4.3,510.0,"Chicken · 12246 W Broad St
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Buttermilk+and+Honey-+SHORT+PUMP!!!/data=!4m7!3m6!1s0x89b16b48f692c503:0x3cdef950f28588b4!8m2!3d37.6620648!4d-77.6381981!16s%2Fg%2F11rxpcnj1_!19sChIJA8WS9khrsYkRtIiF8lD53jw?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,61,Panda Express,3.9,538.0,"Chinese · 11286 W Broad St
Simple Chinese fast-food chain
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Panda+Express/data=!4m7!3m6!1s0x89b16a880cab274f:0xadcb9d5016acbdc7!8m2!3d37.6508145!4d-77.6059011!16s%2Fg%2F11bxg1cj_6!19sChIJTyerDIhqsYkRx72sFlCdy60?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,62,China Wok,3.8,54.0,"Chinese · 11530 W Broad St
Open ⋅ Closes 9:30 PM",https://www.google.com/maps/place/China+Wok/data=!4m7!3m6!1s0x89b16bd21359f169:0xa244df90b4dbbc68!8m2!3d37.6526634!4d-77.6118597!16s%2Fg%2F11qh2wk1gw!19sChIJafFZE9JrsYkRaLzbtJDfRKI?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,63,IHOP,4.1,2265.0,"Breakfast · 9820 W Broad St
Diner chain known for its breakfast
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/IHOP/data=!4m7!3m6!1s0x89b16ab3aee35317:0xf6262f04e1696204!8m2!3d37.6433071!4d-77.5654032!16s%2Fg%2F1v5_b9fy!19sChIJF1PjrrNqsYkRBGJp4QQvJvY?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,64,Grapevine | The Greek &amp; Italian Restaurant,4.7,1524.0,"Greek · 11055 Three Chopt Rd
Comfy choice for Greek & Italian meals
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Grapevine+%7C+The+Greek+%26+Italian+Restaurant/data=!4m7!3m6!1s0x89b16a94dc1a109d:0x636f2e6a79b233f0!8m2!3d37.6391908!4d-77.5878849!16s%2Fg%2F1tdcxzjm!19sChIJnRAa3JRqsYkR8DOyeWoub2M?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,65,Red Salt Chophouse and Sushi,4.4,1341.0,"Steak · 12221 W Broad St
Modern American steakhouse & sushi bar
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/Red+Salt+Chophouse+and+Sushi/data=!4m7!3m6!1s0x89b16a0be2d80e3b:0x21ac63dbe76f9fdb!8m2!3d37.6591498!4d-77.636898!16s%2Fg%2F11d_tdy8jr!19sChIJOw7Y4gtqsYkR259v59tjrCE?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,66,Chick-fil-A,4.6,1616.0,"Fast Food · 1529 N Parham Rd
Fast-food chain for chicken sandwiches
Open ⋅ Closes 9 PM",https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x89b16b2d7ac9483f:0x9b45ac276e6ef8a2!8m2!3d37.604813!4d-77.5640589!16s%2Fg%2F1vxzbhnz!19sChIJP0jJei1rsYkRovhubiesRZs?authuser=0&hl=en&rclk=1
2024-04-23 16:28:21,https://dashboard.browse.ai/teams/personal/robots/fb1e4c58-ab8f-4378-b7b1-30b92455a89b/history/c7d973da-edea-497e-8139-8bb9bc368f01,"https://www.google.com/maps/search/restaurants/@37.626698,-77.6304095,13z/data=!3m1!4b1?entry=ttu",200,67,LongHorn Steakhouse,4.2,2364.0,"Steak · 11311 W Broad St
Steakhouse chain with American West vibe
Open ⋅ Closes 10 PM",https://www.google.com/maps/place/LongHorn+Steakhouse/data=!4m7!3m6!1s0x89b16a62a9c52471:0xf69cc6059e3963ef!8m2!3d37.649625!4d-77.605656!16s%2Fg%2F1tjy2cmh!19sChIJcSTFqWJqsYkR72M5ngXGnPY?authuser=0&hl=en&rclk=1
